,transcription_factor,auROC,auPRC,iters_tested,iters_train_valid,iters_trained,min_delta,patience,train_time,valid_losses,Unnamed: 0,auPRC_bestmodel,auPRC_earlystop,auROC_bestmodel,auROC_earlystop,iters_trained_bestmodel,iters_trained_max,iters_trained_total,validation_freq,valid_chr,path_name
307,ZNF24,,,10000.0,5000.0,,0.0,4.0,16067.610438872129,"[<tf.Tensor: shape=(), dtype=float32, numpy=37.63892>, <tf.Tensor: shape=(), dtype=float32, numpy=12.172436>, <tf.Tensor: shape=(), dtype=float32, numpy=8.220239>, <tf.Tensor: shape=(), dtype=float32, numpy=5.863744>, <tf.Tensor: shape=(), dtype=float32, numpy=4.8493633>, <tf.Tensor: shape=(), dtype=float32, numpy=4.810373>, <tf.Tensor: shape=(), dtype=float32, numpy=4.6295195>, <tf.Tensor: shape=(), dtype=float32, numpy=4.5882845>, <tf.Tensor: shape=(), dtype=float32, numpy=4.692196>, <tf.Tensor: shape=(), dtype=float32, numpy=4.61473>, <tf.Tensor: shape=(), dtype=float32, numpy=4.639476>, <tf.Tensor: shape=(), dtype=float32, numpy=4.575868>, <tf.Tensor: shape=(), dtype=float32, numpy=4.5298724>, <tf.Tensor: shape=(), dtype=float32, numpy=4.5958877>, <tf.Tensor: shape=(), dtype=float32, numpy=4.4895215>, <tf.Tensor: shape=(), dtype=float32, numpy=4.4847>, <tf.Tensor: shape=(), dtype=float32, numpy=4.497807>, <tf.Tensor: shape=(), dtype=float32, numpy=4.4735193>, <tf.Tensor: shape=(), dtype=float32, numpy=4.4600697>, <tf.Tensor: shape=(), dtype=float32, numpy=4.4509444>, <tf.Tensor: shape=(), dtype=float32, numpy=4.4560795>, <tf.Tensor: shape=(), dtype=float32, numpy=4.458254>, <tf.Tensor: shape=(), dtype=float32, numpy=4.5077267>, <tf.Tensor: shape=(), dtype=float32, numpy=4.46599>]",0.0,0.601283709322727,0.5851923497359057,0.9977709921749598,0.9976111055377208,3800.0,5000.0,4600.0,200.0,chr1,ZNF24_early_stop_5000_train_5000_sample_4_0_0_12Aug2020_1224_5000.csv
308,ZNF24,,,10000.0,5000.0,,0.0,4.0,16344.28928947728,"[<tf.Tensor: shape=(), dtype=float32, numpy=43.94339>, <tf.Tensor: shape=(), dtype=float32, numpy=11.963105>, <tf.Tensor: shape=(), dtype=float32, numpy=7.5519643>, <tf.Tensor: shape=(), dtype=float32, numpy=5.792473>, <tf.Tensor: shape=(), dtype=float32, numpy=5.088829>, <tf.Tensor: shape=(), dtype=float32, numpy=4.8058677>, <tf.Tensor: shape=(), dtype=float32, numpy=4.6676974>, <tf.Tensor: shape=(), dtype=float32, numpy=4.5789075>, <tf.Tensor: shape=(), dtype=float32, numpy=4.6358876>, <tf.Tensor: shape=(), dtype=float32, numpy=4.5965815>, <tf.Tensor: shape=(), dtype=float32, numpy=4.609632>, <tf.Tensor: shape=(), dtype=float32, numpy=4.5547976>, <tf.Tensor: shape=(), dtype=float32, numpy=4.5556006>, <tf.Tensor: shape=(), dtype=float32, numpy=4.595614>, <tf.Tensor: shape=(), dtype=float32, numpy=4.507926>, <tf.Tensor: shape=(), dtype=float32, numpy=4.4816256>, <tf.Tensor: shape=(), dtype=float32, numpy=4.4596705>, <tf.Tensor: shape=(), dtype=float32, numpy=4.476401>, <tf.Tensor: shape=(), dtype=float32, numpy=4.4601903>, <tf.Tensor: shape=(), dtype=float32, numpy=4.450412>, <tf.Tensor: shape=(), dtype=float32, numpy=4.534708>, <tf.Tensor: shape=(), dtype=float32, numpy=4.452457>, <tf.Tensor: shape=(), dtype=float32, numpy=4.507717>, <tf.Tensor: shape=(), dtype=float32, numpy=4.6016455>]",0.0,0.5929517792463981,0.5854114331946579,0.9976487259229534,0.9979246087479936,3800.0,5000.0,4600.0,200.0,chr1,ZNF24_early_stop_5000_train_5000_sample_4_0_2_12Aug2020_1224_5000.csv
309,ZNF24,,,10000.0,5000.0,,0.0,4.0,16920.720452169888,"[<tf.Tensor: shape=(), dtype=float32, numpy=37.281208>, <tf.Tensor: shape=(), dtype=float32, numpy=11.95384>, <tf.Tensor: shape=(), dtype=float32, numpy=7.100358>, <tf.Tensor: shape=(), dtype=float32, numpy=5.443222>, <tf.Tensor: shape=(), dtype=float32, numpy=4.9897976>, <tf.Tensor: shape=(), dtype=float32, numpy=5.022472>, <tf.Tensor: shape=(), dtype=float32, numpy=4.7310343>, <tf.Tensor: shape=(), dtype=float32, numpy=4.6061153>, <tf.Tensor: shape=(), dtype=float32, numpy=4.75588>, <tf.Tensor: shape=(), dtype=float32, numpy=4.620746>, <tf.Tensor: shape=(), dtype=float32, numpy=4.642791>, <tf.Tensor: shape=(), dtype=float32, numpy=4.583052>, <tf.Tensor: shape=(), dtype=float32, numpy=4.5383487>, <tf.Tensor: shape=(), dtype=float32, numpy=4.5603333>, <tf.Tensor: shape=(), dtype=float32, numpy=4.488841>, <tf.Tensor: shape=(), dtype=float32, numpy=4.519044>, <tf.Tensor: shape=(), dtype=float32, numpy=4.4650846>, <tf.Tensor: shape=(), dtype=float32, numpy=4.4586596>, <tf.Tensor: shape=(), dtype=float32, numpy=4.4443007>, <tf.Tensor: shape=(), dtype=float32, numpy=4.4268765>, <tf.Tensor: shape=(), dtype=float32, numpy=4.447733>, <tf.Tensor: shape=(), dtype=float32, numpy=4.4360514>, <tf.Tensor: shape=(), dtype=float32, numpy=4.4477496>, <tf.Tensor: shape=(), dtype=float32, numpy=4.4130154>, <tf.Tensor: shape=(), dtype=float32, numpy=4.441379>]",0.0,0.6526425162218246,0.6157311675147746,0.9981221157704656,0.9980844953852328,4600.0,5000.0,5000.0,200.0,chr1,ZNF24_early_stop_5000_train_5000_sample_4_0_3_12Aug2020_1224_5000.csv
310,ZNF24,,,10000.0,5000.0,,0.0,4.0,16941.904379469343,"[<tf.Tensor: shape=(), dtype=float32, numpy=45.096935>, <tf.Tensor: shape=(), dtype=float32, numpy=12.141138>, <tf.Tensor: shape=(), dtype=float32, numpy=7.7006116>, <tf.Tensor: shape=(), dtype=float32, numpy=5.379445>, <tf.Tensor: shape=(), dtype=float32, numpy=4.8204455>, <tf.Tensor: shape=(), dtype=float32, numpy=4.7535815>, <tf.Tensor: shape=(), dtype=float32, numpy=4.6305103>, <tf.Tensor: shape=(), dtype=float32, numpy=4.5607038>, <tf.Tensor: shape=(), dtype=float32, numpy=4.593855>, <tf.Tensor: shape=(), dtype=float32, numpy=4.6029973>, <tf.Tensor: shape=(), dtype=float32, numpy=4.6234374>, <tf.Tensor: shape=(), dtype=float32, numpy=4.556021>, <tf.Tensor: shape=(), dtype=float32, numpy=4.510277>, <tf.Tensor: shape=(), dtype=float32, numpy=4.52774>, <tf.Tensor: shape=(), dtype=float32, numpy=4.483063>, <tf.Tensor: shape=(), dtype=float32, numpy=4.50345>, <tf.Tensor: shape=(), dtype=float32, numpy=4.458918>, <tf.Tensor: shape=(), dtype=float32, numpy=4.470826>, <tf.Tensor: shape=(), dtype=float32, numpy=4.4550867>, <tf.Tensor: shape=(), dtype=float32, numpy=4.449186>, <tf.Tensor: shape=(), dtype=float32, numpy=4.4477>, <tf.Tensor: shape=(), dtype=float32, numpy=4.489302>, <tf.Tensor: shape=(), dtype=float32, numpy=4.4466195>, <tf.Tensor: shape=(), dtype=float32, numpy=4.415044>, <tf.Tensor: shape=(), dtype=float32, numpy=4.465889>]",0.0,0.6348144874091979,0.6187374604444648,0.9982255718298556,0.9979465539727126,4600.0,5000.0,5000.0,200.0,chr1,ZNF24_early_stop_5000_train_5000_sample_4_0_1_12Aug2020_1224_5000.csv
311,ZNF24,,,10000.0,5000.0,,0.01,4.0,9575.748986585066,"[<tf.Tensor: shape=(), dtype=float32, numpy=38.659897>, <tf.Tensor: shape=(), dtype=float32, numpy=11.388261>, <tf.Tensor: shape=(), dtype=float32, numpy=7.650403>, <tf.Tensor: shape=(), dtype=float32, numpy=4.763228>, <tf.Tensor: shape=(), dtype=float32, numpy=4.558304>, <tf.Tensor: shape=(), dtype=float32, numpy=4.53783>, <tf.Tensor: shape=(), dtype=float32, numpy=4.1736445>, <tf.Tensor: shape=(), dtype=float32, numpy=4.143329>, <tf.Tensor: shape=(), dtype=float32, numpy=4.1315265>, <tf.Tensor: shape=(), dtype=float32, numpy=4.1302304>, <tf.Tensor: shape=(), dtype=float32, numpy=4.0352893>, <tf.Tensor: shape=(), dtype=float32, numpy=4.043752>, <tf.Tensor: shape=(), dtype=float32, numpy=4.056676>, <tf.Tensor: shape=(), dtype=float32, numpy=4.088654>, <tf.Tensor: shape=(), dtype=float32, numpy=4.226128>]",0.0,0.6130276521696479,0.6084877578379355,0.9979026635232744,0.99790893358748,2000.0,5000.0,2800.0,200.0,chr22,ZNF24_early_stop_5000_train_5000_sample_chr22_4_2_1_16Aug2020_1629_5000.csv
312,ZNF24,,,10000.0,5000.0,,0.01,4.0,9596.688779789954,"[<tf.Tensor: shape=(), dtype=float32, numpy=51.88211>, <tf.Tensor: shape=(), dtype=float32, numpy=11.51747>, <tf.Tensor: shape=(), dtype=float32, numpy=8.024835>, <tf.Tensor: shape=(), dtype=float32, numpy=4.8753147>, <tf.Tensor: shape=(), dtype=float32, numpy=4.5988526>, <tf.Tensor: shape=(), dtype=float32, numpy=4.548358>, <tf.Tensor: shape=(), dtype=float32, numpy=4.204187>, <tf.Tensor: shape=(), dtype=float32, numpy=4.165656>, <tf.Tensor: shape=(), dtype=float32, numpy=4.137888>, <tf.Tensor: shape=(), dtype=float32, numpy=4.099601>, <tf.Tensor: shape=(), dtype=float32, numpy=4.074318>, <tf.Tensor: shape=(), dtype=float32, numpy=4.085799>, <tf.Tensor: shape=(), dtype=float32, numpy=4.069671>, <tf.Tensor: shape=(), dtype=float32, numpy=4.1160717>, <tf.Tensor: shape=(), dtype=float32, numpy=4.155337>]",0.0,0.5901894128502623,0.5920400268037049,0.9979465539727128,0.9979026635232744,2000.0,5000.0,2800.0,200.0,chr22,ZNF24_early_stop_5000_train_5000_sample_chr22_4_2_0_16Aug2020_1629_5000.csv
313,ZNF24,,,10000.0,5000.0,,0.01,4.0,9963.379330554975,"[<tf.Tensor: shape=(), dtype=float32, numpy=46.062786>, <tf.Tensor: shape=(), dtype=float32, numpy=11.455132>, <tf.Tensor: shape=(), dtype=float32, numpy=7.9129233>, <tf.Tensor: shape=(), dtype=float32, numpy=4.8613424>, <tf.Tensor: shape=(), dtype=float32, numpy=4.617448>, <tf.Tensor: shape=(), dtype=float32, numpy=4.4716396>, <tf.Tensor: shape=(), dtype=float32, numpy=4.21824>, <tf.Tensor: shape=(), dtype=float32, numpy=4.1529107>, <tf.Tensor: shape=(), dtype=float32, numpy=4.112035>, <tf.Tensor: shape=(), dtype=float32, numpy=4.076184>, <tf.Tensor: shape=(), dtype=float32, numpy=4.0317054>, <tf.Tensor: shape=(), dtype=float32, numpy=4.0460467>, <tf.Tensor: shape=(), dtype=float32, numpy=4.074172>, <tf.Tensor: shape=(), dtype=float32, numpy=4.0882235>, <tf.Tensor: shape=(), dtype=float32, numpy=4.1999593>]",0.0,0.6164417210309939,0.5961859310541533,0.99801238964687,0.997814882624398,2000.0,5000.0,2800.0,200.0,chr22,ZNF24_early_stop_5000_train_5000_sample_chr22_4_2_2_16Aug2020_1629_5000.csv
314,ZNF24,,,10000.0,5000.0,,0.0,5.0,11024.620561903344,"[<tf.Tensor: shape=(), dtype=float32, numpy=43.353237>, <tf.Tensor: shape=(), dtype=float32, numpy=11.343847>, <tf.Tensor: shape=(), dtype=float32, numpy=7.4994736>, <tf.Tensor: shape=(), dtype=float32, numpy=4.7201843>, <tf.Tensor: shape=(), dtype=float32, numpy=4.5025296>, <tf.Tensor: shape=(), dtype=float32, numpy=4.3863783>, <tf.Tensor: shape=(), dtype=float32, numpy=4.1698837>, <tf.Tensor: shape=(), dtype=float32, numpy=4.1400094>, <tf.Tensor: shape=(), dtype=float32, numpy=4.113629>, <tf.Tensor: shape=(), dtype=float32, numpy=4.082062>, <tf.Tensor: shape=(), dtype=float32, numpy=4.0984745>, <tf.Tensor: shape=(), dtype=float32, numpy=4.044227>, <tf.Tensor: shape=(), dtype=float32, numpy=4.0794673>, <tf.Tensor: shape=(), dtype=float32, numpy=4.136503>, <tf.Tensor: shape=(), dtype=float32, numpy=4.208058>, <tf.Tensor: shape=(), dtype=float32, numpy=4.111143>, <tf.Tensor: shape=(), dtype=float32, numpy=4.18123>]",0.0,0.5849179551861332,0.6138504101715296,0.9978587730738362,0.997918338683788,2200.0,5000.0,3200.0,200.0,chr22,ZNF24_early_stop_5000_train_5000_sample_chr22_5_0_1_16Aug2020_1629_5000.csv
315,ZNF24,,,10000.0,5000.0,,0.01,4.0,11395.361951448025,"[<tf.Tensor: shape=(), dtype=float32, numpy=43.741783>, <tf.Tensor: shape=(), dtype=float32, numpy=11.547932>, <tf.Tensor: shape=(), dtype=float32, numpy=7.3759303>, <tf.Tensor: shape=(), dtype=float32, numpy=4.92951>, <tf.Tensor: shape=(), dtype=float32, numpy=4.6865635>, <tf.Tensor: shape=(), dtype=float32, numpy=4.532031>, <tf.Tensor: shape=(), dtype=float32, numpy=4.196325>, <tf.Tensor: shape=(), dtype=float32, numpy=4.139918>, <tf.Tensor: shape=(), dtype=float32, numpy=4.1099524>, <tf.Tensor: shape=(), dtype=float32, numpy=4.06324>, <tf.Tensor: shape=(), dtype=float32, numpy=4.054678>, <tf.Tensor: shape=(), dtype=float32, numpy=4.110491>, <tf.Tensor: shape=(), dtype=float32, numpy=4.03912>, <tf.Tensor: shape=(), dtype=float32, numpy=4.102378>, <tf.Tensor: shape=(), dtype=float32, numpy=4.1450977>, <tf.Tensor: shape=(), dtype=float32, numpy=4.031503>, <tf.Tensor: shape=(), dtype=float32, numpy=4.0977507>]",0.0,0.6061927306254404,0.5911469118512458,0.997883853330658,0.997965364165329,2400.0,5000.0,3200.0,200.0,chr22,ZNF24_early_stop_5000_train_5000_sample_chr22_4_2_4_16Aug2020_1629_5000.csv
316,ZNF24,,,10000.0,5000.0,,0.0,5.0,16073.787354826929,"[<tf.Tensor: shape=(), dtype=float32, numpy=44.37625>, <tf.Tensor: shape=(), dtype=float32, numpy=10.813721>, <tf.Tensor: shape=(), dtype=float32, numpy=6.76265>, <tf.Tensor: shape=(), dtype=float32, numpy=4.8488984>, <tf.Tensor: shape=(), dtype=float32, numpy=4.646794>, <tf.Tensor: shape=(), dtype=float32, numpy=4.5652814>, <tf.Tensor: shape=(), dtype=float32, numpy=4.191892>, <tf.Tensor: shape=(), dtype=float32, numpy=4.167342>, <tf.Tensor: shape=(), dtype=float32, numpy=4.1160326>, <tf.Tensor: shape=(), dtype=float32, numpy=4.0649843>, <tf.Tensor: shape=(), dtype=float32, numpy=4.0721827>, <tf.Tensor: shape=(), dtype=float32, numpy=4.0484467>, <tf.Tensor: shape=(), dtype=float32, numpy=4.096342>, <tf.Tensor: shape=(), dtype=float32, numpy=4.0975924>, <tf.Tensor: shape=(), dtype=float32, numpy=4.2124968>, <tf.Tensor: shape=(), dtype=float32, numpy=4.0270014>, <tf.Tensor: shape=(), dtype=float32, numpy=4.1031795>, <tf.Tensor: shape=(), dtype=float32, numpy=4.023959>, <tf.Tensor: shape=(), dtype=float32, numpy=3.9669368>, <tf.Tensor: shape=(), dtype=float32, numpy=3.9486718>, <tf.Tensor: shape=(), dtype=float32, numpy=3.9036005>, <tf.Tensor: shape=(), dtype=float32, numpy=3.891889>, <tf.Tensor: shape=(), dtype=float32, numpy=3.971758>, <tf.Tensor: shape=(), dtype=float32, numpy=3.9461954>, <tf.Tensor: shape=(), dtype=float32, numpy=3.9230099>]",0.0,0.6273779968494351,0.6128012840867816,0.9981910864767256,0.9979967144863564,4200.0,5000.0,5000.0,200.0,chr22,ZNF24_early_stop_5000_train_5000_sample_chr22_5_0_3_16Aug2020_1629_5000.csv
317,ZNF24,,,10000.0,5000.0,,0.01,4.0,16498.450134849176,"[<tf.Tensor: shape=(), dtype=float32, numpy=38.460278>, <tf.Tensor: shape=(), dtype=float32, numpy=11.969949>, <tf.Tensor: shape=(), dtype=float32, numpy=7.956822>, <tf.Tensor: shape=(), dtype=float32, numpy=4.7324276>, <tf.Tensor: shape=(), dtype=float32, numpy=4.504311>, <tf.Tensor: shape=(), dtype=float32, numpy=4.4205656>, <tf.Tensor: shape=(), dtype=float32, numpy=4.1728067>, <tf.Tensor: shape=(), dtype=float32, numpy=4.145385>, <tf.Tensor: shape=(), dtype=float32, numpy=4.0990734>, <tf.Tensor: shape=(), dtype=float32, numpy=4.1007986>, <tf.Tensor: shape=(), dtype=float32, numpy=4.0533023>, <tf.Tensor: shape=(), dtype=float32, numpy=4.0508127>, <tf.Tensor: shape=(), dtype=float32, numpy=4.0318155>, <tf.Tensor: shape=(), dtype=float32, numpy=4.078818>, <tf.Tensor: shape=(), dtype=float32, numpy=4.1016994>, <tf.Tensor: shape=(), dtype=float32, numpy=4.0056715>, <tf.Tensor: shape=(), dtype=float32, numpy=4.193552>, <tf.Tensor: shape=(), dtype=float32, numpy=4.00595>, <tf.Tensor: shape=(), dtype=float32, numpy=3.9071555>, <tf.Tensor: shape=(), dtype=float32, numpy=3.9333453>, <tf.Tensor: shape=(), dtype=float32, numpy=3.9032397>, <tf.Tensor: shape=(), dtype=float32, numpy=3.8677382>, <tf.Tensor: shape=(), dtype=float32, numpy=4.011357>, <tf.Tensor: shape=(), dtype=float32, numpy=3.8589437>, <tf.Tensor: shape=(), dtype=float32, numpy=3.9153266>]",0.0,0.6357402532958605,0.6446523215260029,0.9980688202247192,0.9981346558988764,4200.0,5000.0,5000.0,200.0,chr22,ZNF24_early_stop_5000_train_5000_sample_chr22_4_2_3_16Aug2020_1629_5000.csv
318,ZNF24,,,10000.0,5000.0,,0.0,5.0,16653.88397117704,"[<tf.Tensor: shape=(), dtype=float32, numpy=46.252144>, <tf.Tensor: shape=(), dtype=float32, numpy=11.854353>, <tf.Tensor: shape=(), dtype=float32, numpy=8.563291>, <tf.Tensor: shape=(), dtype=float32, numpy=4.9238048>, <tf.Tensor: shape=(), dtype=float32, numpy=4.6737676>, <tf.Tensor: shape=(), dtype=float32, numpy=4.696239>, <tf.Tensor: shape=(), dtype=float32, numpy=4.284541>, <tf.Tensor: shape=(), dtype=float32, numpy=4.2404513>, <tf.Tensor: shape=(), dtype=float32, numpy=4.1555133>, <tf.Tensor: shape=(), dtype=float32, numpy=4.111575>, <tf.Tensor: shape=(), dtype=float32, numpy=4.089475>, <tf.Tensor: shape=(), dtype=float32, numpy=4.074076>, <tf.Tensor: shape=(), dtype=float32, numpy=4.0894995>, <tf.Tensor: shape=(), dtype=float32, numpy=4.125245>, <tf.Tensor: shape=(), dtype=float32, numpy=4.1612515>, <tf.Tensor: shape=(), dtype=float32, numpy=4.093161>, <tf.Tensor: shape=(), dtype=float32, numpy=4.038454>, <tf.Tensor: shape=(), dtype=float32, numpy=4.0350103>, <tf.Tensor: shape=(), dtype=float32, numpy=3.9801226>, <tf.Tensor: shape=(), dtype=float32, numpy=4.0120487>, <tf.Tensor: shape=(), dtype=float32, numpy=4.010267>, <tf.Tensor: shape=(), dtype=float32, numpy=3.941968>, <tf.Tensor: shape=(), dtype=float32, numpy=4.0691895>, <tf.Tensor: shape=(), dtype=float32, numpy=3.9491742>, <tf.Tensor: shape=(), dtype=float32, numpy=4.0141296>]",0.0,0.5970044116703177,0.6431625654890006,0.9978775832664526,0.9981346558988764,4200.0,5000.0,5000.0,200.0,chr22,ZNF24_early_stop_5000_train_5000_sample_chr22_5_0_4_16Aug2020_1629_5000.csv
319,ZNF24,,,10000.0,5000.0,,0.0,5.0,16681.254733694717,"[<tf.Tensor: shape=(), dtype=float32, numpy=41.412693>, <tf.Tensor: shape=(), dtype=float32, numpy=11.839629>, <tf.Tensor: shape=(), dtype=float32, numpy=8.706951>, <tf.Tensor: shape=(), dtype=float32, numpy=4.9689384>, <tf.Tensor: shape=(), dtype=float32, numpy=4.5797877>, <tf.Tensor: shape=(), dtype=float32, numpy=4.544179>, <tf.Tensor: shape=(), dtype=float32, numpy=4.202047>, <tf.Tensor: shape=(), dtype=float32, numpy=4.1268034>, <tf.Tensor: shape=(), dtype=float32, numpy=4.134671>, <tf.Tensor: shape=(), dtype=float32, numpy=4.1085105>, <tf.Tensor: shape=(), dtype=float32, numpy=4.0739174>, <tf.Tensor: shape=(), dtype=float32, numpy=4.107352>, <tf.Tensor: shape=(), dtype=float32, numpy=4.0889397>, <tf.Tensor: shape=(), dtype=float32, numpy=4.1165514>, <tf.Tensor: shape=(), dtype=float32, numpy=4.140386>, <tf.Tensor: shape=(), dtype=float32, numpy=4.0732713>, <tf.Tensor: shape=(), dtype=float32, numpy=4.165023>, <tf.Tensor: shape=(), dtype=float32, numpy=4.0226693>, <tf.Tensor: shape=(), dtype=float32, numpy=3.9720492>, <tf.Tensor: shape=(), dtype=float32, numpy=3.9831493>, <tf.Tensor: shape=(), dtype=float32, numpy=3.937361>, <tf.Tensor: shape=(), dtype=float32, numpy=3.930877>, <tf.Tensor: shape=(), dtype=float32, numpy=3.977296>, <tf.Tensor: shape=(), dtype=float32, numpy=3.9346242>, <tf.Tensor: shape=(), dtype=float32, numpy=3.9915938>]",0.0,0.6067238017917491,0.6259751527433692,0.9978963934590692,0.9979246087479936,4200.0,5000.0,5000.0,200.0,chr22,ZNF24_early_stop_5000_train_5000_sample_chr22_5_0_0_16Aug2020_1629_5000.csv
320,ZNF24,,,10000.0,5000.0,,0.0,5.0,16716.405099833384,"[<tf.Tensor: shape=(), dtype=float32, numpy=44.338642>, <tf.Tensor: shape=(), dtype=float32, numpy=11.570401>, <tf.Tensor: shape=(), dtype=float32, numpy=8.019322>, <tf.Tensor: shape=(), dtype=float32, numpy=5.0899215>, <tf.Tensor: shape=(), dtype=float32, numpy=4.6332374>, <tf.Tensor: shape=(), dtype=float32, numpy=4.479972>, <tf.Tensor: shape=(), dtype=float32, numpy=4.1893835>, <tf.Tensor: shape=(), dtype=float32, numpy=4.1371946>, <tf.Tensor: shape=(), dtype=float32, numpy=4.0898714>, <tf.Tensor: shape=(), dtype=float32, numpy=4.048795>, <tf.Tensor: shape=(), dtype=float32, numpy=4.049994>, <tf.Tensor: shape=(), dtype=float32, numpy=4.0445046>, <tf.Tensor: shape=(), dtype=float32, numpy=4.085502>, <tf.Tensor: shape=(), dtype=float32, numpy=4.1175995>, <tf.Tensor: shape=(), dtype=float32, numpy=4.221021>, <tf.Tensor: shape=(), dtype=float32, numpy=4.0432377>, <tf.Tensor: shape=(), dtype=float32, numpy=4.0618086>, <tf.Tensor: shape=(), dtype=float32, numpy=4.023948>, <tf.Tensor: shape=(), dtype=float32, numpy=3.9384906>, <tf.Tensor: shape=(), dtype=float32, numpy=3.9288614>, <tf.Tensor: shape=(), dtype=float32, numpy=3.9742808>, <tf.Tensor: shape=(), dtype=float32, numpy=3.899671>, <tf.Tensor: shape=(), dtype=float32, numpy=4.057511>, <tf.Tensor: shape=(), dtype=float32, numpy=3.9835>, <tf.Tensor: shape=(), dtype=float32, numpy=3.9362829>]",0.0,0.6472996802142649,0.6375834437180846,0.9982130317014448,0.9982631922150882,4200.0,5000.0,5000.0,200.0,chr22,ZNF24_early_stop_5000_train_5000_sample_chr22_5_0_2_16Aug2020_1629_5000.csv
321,ZFP36,,,10000.0,1000.0,,0.001,4.0,2577.6676020948216,"[<tf.Tensor: shape=(), dtype=float32, numpy=38.302097>, <tf.Tensor: shape=(), dtype=float32, numpy=14.663656>, <tf.Tensor: shape=(), dtype=float32, numpy=9.3098135>, <tf.Tensor: shape=(), dtype=float32, numpy=6.1401477>, <tf.Tensor: shape=(), dtype=float32, numpy=5.75626>, <tf.Tensor: shape=(), dtype=float32, numpy=5.8161993>, <tf.Tensor: shape=(), dtype=float32, numpy=5.6586137>, <tf.Tensor: shape=(), dtype=float32, numpy=5.741886>, <tf.Tensor: shape=(), dtype=float32, numpy=5.463365>, <tf.Tensor: shape=(), dtype=float32, numpy=5.396173>, <tf.Tensor: shape=(), dtype=float32, numpy=5.4588876>, <tf.Tensor: shape=(), dtype=float32, numpy=5.4559317>, <tf.Tensor: shape=(), dtype=float32, numpy=5.515497>, <tf.Tensor: shape=(), dtype=float32, numpy=5.525285>]",0.0,0.3626317274868205,0.3904137529137529,0.9986364091273018,0.998636409127302,1800.0,5000.0,2600.0,200.0,chr1,ZFP36_early_stop_5000_train_1000_4_3_02Aug2020_0802_1000.csv
322,ZFP36,,,10000.0,1000.0,,0.001,5.0,4476.626206682995,"[<tf.Tensor: shape=(), dtype=float32, numpy=43.751644>, <tf.Tensor: shape=(), dtype=float32, numpy=15.39759>, <tf.Tensor: shape=(), dtype=float32, numpy=11.547056>, <tf.Tensor: shape=(), dtype=float32, numpy=7.1797657>, <tf.Tensor: shape=(), dtype=float32, numpy=6.1669216>, <tf.Tensor: shape=(), dtype=float32, numpy=5.8472557>, <tf.Tensor: shape=(), dtype=float32, numpy=5.5569434>, <tf.Tensor: shape=(), dtype=float32, numpy=5.6328697>, <tf.Tensor: shape=(), dtype=float32, numpy=5.563659>, <tf.Tensor: shape=(), dtype=float32, numpy=5.557222>, <tf.Tensor: shape=(), dtype=float32, numpy=5.483721>, <tf.Tensor: shape=(), dtype=float32, numpy=5.468419>, <tf.Tensor: shape=(), dtype=float32, numpy=5.482998>, <tf.Tensor: shape=(), dtype=float32, numpy=5.5129824>, <tf.Tensor: shape=(), dtype=float32, numpy=5.8046765>, <tf.Tensor: shape=(), dtype=float32, numpy=5.4601984>, <tf.Tensor: shape=(), dtype=float32, numpy=5.40613>, <tf.Tensor: shape=(), dtype=float32, numpy=5.4299526>, <tf.Tensor: shape=(), dtype=float32, numpy=5.56966>, <tf.Tensor: shape=(), dtype=float32, numpy=5.6131687>, <tf.Tensor: shape=(), dtype=float32, numpy=5.350288>, <tf.Tensor: shape=(), dtype=float32, numpy=5.365429>, <tf.Tensor: shape=(), dtype=float32, numpy=5.36874>, <tf.Tensor: shape=(), dtype=float32, numpy=5.3602557>, <tf.Tensor: shape=(), dtype=float32, numpy=5.497902>]",0.0,0.4949694351633267,0.4825436989910674,0.9985863690952762,0.9988490792634108,4000.0,5000.0,5000.0,200.0,chr1,ZFP36_early_stop_5000_train_1000_5_3_02Aug2020_0802_1000.csv
